Allentown,-75.47766876220703,40.59632873535157,city,PA,2.36
Altoona,-78.40128326416016,40.50785064697266,city,PA,1.78
Ardmore,-75.29479217529297,40.00284957885742,census designated place,PA,0.79
Baldwin,-79.96614837646486,40.363208770751946,borough,PA,1.36
Beaver Falls,-80.32240295410158,40.76092910766602,city,PA,0.82
Berwick,-76.2489471435547,41.05561065673828,borough,PA,0.99
Bethel Park,-80.0360565185547,40.323600769042976,borough,PA,1.93
Bethlehem,-75.36804962158203,40.626701354980476,city,PA,2.47
Bloomsburg,-76.4568862915039,41.00234985351563,town,PA,1.18
Brentwood,-79.97596740722656,40.373268127441406,borough,PA,0.68
Bristol,-74.85315704345703,40.10165023803711,borough,PA,0.72
Broomall,-75.35301971435547,39.969951629638686,census designated place,PA,0.96
Butler,-79.89674377441406,40.86186981201172,city,PA,0.93
Carbondale,-75.50550079345703,41.57109832763672,city,PA,1.02
Carlisle,-77.20419311523438,40.2009391784668,borough,PA,1.33
Carnot-Moon,-80.21415710449219,40.51856994628906,census designated place,PA,1.38
Chambersburg,-77.65643310546875,39.9322395324707,borough,PA,1.48
Chester,-75.37220001220703,39.84545135498046,city,PA,1.24
Coatesville,-75.81929016113281,39.98479843139648,city,PA,0.76
Colonial Park,-76.806396484375,40.29988098144531,census designated place,PA,1.23
Columbia,-76.49504852294923,40.03337860107422,borough,PA,0.88
Darby,-75.26103210449219,39.92044830322266,borough,PA,0.52
Drexel Hill,-75.30384826660156,39.949230194091804,census designated place,PA,1.01
Dunmore,-75.60709381103516,41.41559982299805,borough,PA,1.68
Easton,-75.2205810546875,40.68629837036133,city,PA,1.14
Emmaus,-75.49801635742188,40.53609848022462,borough,PA,0.96
Ephrata,-76.18274688720705,40.18064880371094,borough,PA,1.04
Erie,-80.0865936279297,42.12585067749023,city,PA,2.46
Franklin Park,-80.09868621826172,40.591728210449226,borough,PA,2.07
Fullerton,-75.48587799072266,40.6319694519043,census designated place,PA,1.08
Greensburg,-79.54440307617188,40.31093978881836,city,PA,1.14
Hanover,-76.98371887207031,39.812118530273445,borough,PA,1.09
Harrisburg,-76.88450622558594,40.27605056762696,city,PA,1.61
Hazleton,-75.9723129272461,40.95009994506836,city,PA,1.38
Hermitage,-80.44291687011719,41.22985076904296,city,PA,3.05
Hershey,-76.64769744873047,40.28009033203125,census designated place,PA,2.14
Horsham,-75.13922882080078,40.18249893188477,census designated place,PA,1.32
Indiana,-79.15583038330078,40.62192916870117,borough,PA,0.75
Jeannette,-79.61408233642578,40.32722854614258,city,PA,0.87
Johnstown,-78.91954803466798,40.32535171508789,city,PA,1.37
King of Prussia,-75.3834228515625,40.09552001953124,census designated place,PA,1.64
Kingston,-75.88742065429688,41.26409912109376,borough,PA,0.82
Lancaster,-76.3012466430664,40.04185104370118,city,PA,1.52
Lansdale,-75.28214263916016,40.241798400878906,borough,PA,0.98
Lansdowne,-75.2752685546875,39.94049835205078,borough,PA,0.61
Lebanon,-76.42326354980469,40.34130859375001,city,PA,1.15
Levittown,-74.8531265258789,40.15349960327147,census designated place,PA,1.8
Lower Burrell,-79.71305084228516,40.58240127563477,city,PA,1.89
McKeesport,-79.8443374633789,40.34144973754883,city,PA,1.27
Meadville,-80.14655303955078,41.646179199218764,city,PA,1.18
Munhall,-79.90115356445312,40.39334869384766,borough,PA,0.86
Nanticoke,-76.00000762939453,41.20027160644531,city,PA,1.05
New Castle,-80.34628295898438,40.99568176269532,city,PA,1.63
New Kensington,-79.75081634521484,40.56988906860353,city,PA,1.12
Norristown,-75.33972930908203,40.122150421142585,borough,PA,1.06
Oil City,-79.70426177978516,41.42663955688477,city,PA,1.2
Philadelphia,-75.13468170166016,40.006820678710945,city,PA,6.53
Phoenixville,-75.51921081542969,40.13592910766602,borough,PA,1.06
Pittsburgh,-79.97669982910156,40.439208984375,city,PA,4.2
Plum,-79.75395202636719,40.50239181518555,borough,PA,3.02
Pottstown,-75.64405059814453,40.25025177001954,borough,PA,1.25
Pottsville,-76.20974731445312,40.67926025390625,city,PA,1.15
Reading,-75.92642211914062,40.3390007019043,city,PA,1.77
Scranton,-75.66609954833984,41.40404891967773,city,PA,2.84
Sharon,-80.49981689453125,41.23419952392578,city,PA,1.1
South Park Township,-79.9938735961914,40.29695129394531,census designated place,PA,1.72
State College,-77.85791778564453,40.79055023193359,borough,PA,1.2
Sunbury,-76.78807067871094,40.86209869384767,city,PA,0.81
Swissvale,-79.88646697998047,40.42045974731445,borough,PA,0.62
Uniontown,-79.72469329833986,39.899150848388665,city,PA,0.81
Upper St. Clair,-80.08373260498047,40.33573150634766,census designated place,PA,1.77
Warren,-79.14405059814453,41.84373092651368,city,PA,0.96
Washington,-80.24735260009767,40.17433929443359,city,PA,0.97
West Chester,-75.6060791015625,39.95980072021484,borough,PA,0.77
West Mifflin,-79.90783691406251,40.35705184936523,borough,PA,2.13
Whitehall,-79.99176025390625,40.359100341796875,borough,PA,1.03
Wilkes-Barre,-75.87580108642578,41.24639892578125,city,PA,1.49
Wilkinsburg,-79.87329864501953,40.44477081298828,borough,PA,0.85
Williamsport,-77.0377426147461,41.23889923095703,city,PA,1.67
Willow Grove,-75.11846923828125,40.14899826049805,census designated place,PA,1.08
Woodlyn,-75.3441390991211,39.877399444580085,census designated place,PA,0.73
Yeadon,-75.25190734863281,39.9327507019043,borough,PA,0.71
York,-76.73179626464845,39.96450042724609,city,PA,1.3
Central Falls,-71.39386749267578,41.88936996459961,city,RI,0.62
Cranston,-71.48110961914062,41.76665115356445,city,RI,3.0
East Providence,-71.35948944091797,41.800201416015625,city,RI,2.05
Newport East,-71.28833770751953,41.516021728515625,census designated place,RI,1.35
Pawtucket,-71.37432098388672,41.87329864501954,city,RI,1.66
Providence,-71.41973114013672,41.82194900512695,city,RI,2.42
Valley Falls,-71.39346313476562,41.92385101318359,census designated place,RI,1.06
Warwick,-71.4218521118164,41.70220184326172,city,RI,3.34
Westerly,-71.81033325195312,41.37054824829102,census designated place,RI,2.24
Woonsocket,-71.50038146972656,41.99988174438477,city,RI,1.57
Burlington,-73.2261734008789,44.488090515136726,city,VT,1.81
Montpelier,-72.5719985961914,44.26599884033203,city,VT,1.79
Rutland,-72.97962188720703,43.6088981628418,city,VT,1.55
South Burlington,-73.21614837646484,44.44562911987305,city,VT,2.29
